id,district_id,name,postal_code,type
90441,1992,Erenler,71450,neighborhood
199735,1992,Hacıbey,71452,neighborhood
90443,1992,Kadıoğlu,71450,neighborhood
199739,1992,Seyrantepe,71452,neighborhood
90442,1992,Yenişehir,71450,neighborhood
99086,1992,Yeşil Vadi,71450,neighborhood
49918,1163,Gülbahçe,39570,neighborhood
49919,1163,Şeker,39570,neighborhood
49920,1163,Yeni,39570,neighborhood
49909,1163,Atatürk,39200,neighborhood
49910,1163,Cumhuriyet,39200,neighborhood
49911,1163,Dindoğru,39200,neighborhood
49912,1163,Fevzi Çakmak,39200,neighborhood
49916,1163,Gazikemal,39200,neighborhood
49917,1163,Gaziosmanpaşa,39200,neighborhood
49913,1163,Hacıhasan,39200,neighborhood
49914,1163,Hamidiye,39200,neighborhood
49915,1163,Kurtuluş,39200,neighborhood
49921,1163,Hatip,39270,neighborhood
49922,1163,Hürriyet,39270,neighborhood
49923,1163,Paşa,39270,neighborhood
49924,1163,Şamdani,39270,neighborhood
49927,1163,Birlik,39240,neighborhood
49931,1163,Demirkapı,39240,neighborhood
49928,1163,Fevzi Çakmak,39240,neighborhood
49929,1163,Halilpaşa,39240,neighborhood
49930,1163,Kemal Paşa,39240,neighborhood
49932,1270,Hamdibey,39500,neighborhood
49933,1270,Orhaniye,39500,neighborhood
49934,1270,Yeni,39500,neighborhood
49935,1270,Deniz,39650,neighborhood
49936,1270,Yeni,39650,neighborhood
49937,1480,Yeni,39700,neighborhood
49938,1480,Yeşillik,39700,neighborhood
49969,1505,Dere,39770,neighborhood
49970,1505,Gündoğu,39770,neighborhood
49971,1505,Karşıyaka,39770,neighborhood
49966,1505,Fatih,39780,neighborhood
99801,1505,Küçükkarıştıran,39780,neighborhood
49967,1505,Yeni,39780,neighborhood
49968,1505,Yıldırım,39780,neighborhood
49972,1505,Fatih,39790,neighborhood
49973,1505,Gündoğu,39790,neighborhood
49974,1505,Kırcaali,39790,neighborhood
49961,1505,8 Kasım,39750,neighborhood
49939,1505,Atatürk,39750,neighborhood
49940,1505,Barış,39750,neighborhood
49941,1505,Cumhuriyet,39750,neighborhood
49942,1505,Dere,39750,neighborhood
49943,1505,Durak,39750,neighborhood
49944,1505,Gençlik,39750,neighborhood
49945,1505,Gündoğu,39750,neighborhood
49946,1505,Güneş,39750,neighborhood
49947,1505,Hürriyet,39750,neighborhood
49948,1505,İnönü,39750,neighborhood
49949,1505,İstiklal,39750,neighborhood
49950,1505,Kocasinan,39750,neighborhood
49951,1505,Kurtuluş,39750,neighborhood
49952,1505,Özerler,39750,neighborhood
49953,1505,Sarımsaklı,39752,neighborhood
49954,1505,Sevgi,39750,neighborhood
49955,1505,Siteler,39750,neighborhood
49956,1505,Yeni,39750,neighborhood
49957,1505,Yıldırım,39750,neighborhood
49958,1505,Yıldız,39750,neighborhood
49959,1505,Yılmaz,39750,neighborhood
49960,1505,Zafer,39750,neighborhood
49901,1471,Kazımpaşa,39201,neighborhood
49902,1471,Kemalpaşa,39201,neighborhood
49904,1471,Ulukonak,39201,neighborhood
49903,1471,Yeni,39201,neighborhood
49898,1471,Çarşı,39160,neighborhood
49897,1471,Celaliye,39160,neighborhood
49899,1471,Turist,39160,neighborhood
49900,1471,Yeni Okullar,39160,neighborhood
42376,1471,Akalar,39010,neighborhood
184470,1471,Atatürk,39010,neighborhood
42377,1471,Bademlik,39010,neighborhood
42378,1471,Cumhuriyet,39010,neighborhood
42379,1471,Demirtaş,39010,neighborhood
42380,1471,Doğu,39010,neighborhood
42381,1471,İstasyon,39010,neighborhood
42382,1471,Karacaibrahim,39010,neighborhood
42383,1471,Karahıdır,39010,neighborhood
42384,1471,Karakaş,39010,neighborhood
42385,1471,Kocahıdır,39010,neighborhood
42386,1471,Pınar,39010,neighborhood
49896,1471,Yayla,39010,neighborhood
49905,1471,Cevat Paşa,39572,neighborhood
49906,1471,Gündoğdu,39572,neighborhood
49907,1471,Kemal Paşa,39572,neighborhood
49908,1471,Mehmet Çavuş,39572,neighborhood
49975,1572,Ergene,39600,neighborhood
49976,1572,Kazımdirik,39600,neighborhood
49977,1572,Kurtuluş,39600,neighborhood
49982,1577,Akarlar,39310,neighborhood
49983,1577,Işıklar,39310,neighborhood
49984,1577,Yenicamii,39310,neighborhood
49978,1577,Beylik,39300,neighborhood
49979,1577,Camiikebir,39300,neighborhood
49980,1577,Dere,39300,neighborhood
49981,1577,Orta,39300,neighborhood
49993,1714,Cumhuriyet,39401,neighborhood
49994,1714,Hürriyet,39401,neighborhood
49995,1714,Zafer,39401,neighborhood
49996,1714,Cumhuriyet,39480,neighborhood
49997,1714,Güven,39480,neighborhood
49998,1714,Kale,39480,neighborhood
49987,1714,Devlet,39400,neighborhood
49988,1714,Evren,39400,neighborhood
49989,1714,Gazi,39400,neighborhood
49991,1714,Kale,39400,neighborhood
49990,1714,Mehmet Akif,39400,neighborhood
49992,1714,Namık Kemal,39400,neighborhood
50039,1869,Şehricedid,40720,neighborhood
50040,1869,Yenikent,40720,neighborhood
50041,1869,Yeniyapan,40720,neighborhood
50045,1754,Alipaşa,40320,neighborhood
50046,1754,Cumhuriyet,40320,neighborhood
50047,1754,Hacı Hüseyin Efendi,40320,neighborhood
50048,1754,Kaleyazı,40320,neighborhood
50049,1754,Şirinevler,40320,neighborhood
50050,1754,Yenidoğan,40320,neighborhood
50061,1890,Bağbaşı,40020,neighborhood
50062,1890,Orta,40020,neighborhood
50063,1890,Yeni,40020,neighborhood
50067,1254,Bağlarbaşı,40700,neighborhood
50068,1254,Boyalık,40700,neighborhood
50069,1254,Fatih,40700,neighborhood
50070,1254,Fevzi Çakmak,40700,neighborhood
50071,1254,Osman Şevki,40700,neighborhood
50072,1254,Yeni,40700,neighborhood
50073,1254,Yenişehir,40700,neighborhood
50078,1254,Bahçelievler,40730,neighborhood
50080,1254,Çiçek,40730,neighborhood
50081,1254,Çiftlik,40730,neighborhood
50079,1254,Cumhuriyet,40730,neighborhood
50082,1254,Devreceli,40730,neighborhood
50083,1429,Bahçelievler,40300,neighborhood
50085,1429,Çiftlikli,40300,neighborhood
50084,1429,Cuma,40300,neighborhood
50086,1429,Darıözü,40300,neighborhood
50087,1429,Gaffar,40300,neighborhood
50088,1429,Hacıpınar,40300,neighborhood
50089,1429,Müderris,40300,neighborhood
50090,1429,Orta,40300,neighborhood
50091,1429,Sarıuşağı,40300,neighborhood
50092,1429,Yeni,40300,neighborhood
50093,1429,Ziyarettepe,40300,neighborhood
50114,1429,Bahçelievler,40390,neighborhood
50115,1429,Cumhuriyet,40390,neighborhood
50116,1429,Orta,40390,neighborhood
50117,1429,Yeni,40390,neighborhood
50002,1472,Ahievran,40100,neighborhood
50003,1472,Aşıkpaşa,40100,neighborhood
50004,1472,Bağbaşı,40100,neighborhood
50005,1472,Bahçelievler,40100,neighborhood
50006,1472,Çukurçayır,40100,neighborhood
50007,1472,Gölhisar,40100,neighborhood
50008,1472,Güldiken,40100,neighborhood
50009,1472,Kayabaşı,40100,neighborhood
50010,1472,Kervansaray,40100,neighborhood
50011,1472,Kındam,40100,neighborhood
50012,1472,Kuşdilli,40100,neighborhood
50013,1472,Medrese,40100,neighborhood
50014,1472,Nasuhdede,40100,neighborhood
50015,1472,Yenice,40100,neighborhood
50023,1472,Helvacılar,40080,neighborhood
50024,1472,Karşıyaka,40080,neighborhood
50025,1472,Kışlapınar,40080,neighborhood
50029,1472,Kızılca,40080,neighborhood
50026,1472,Örcün,40080,neighborhood
50027,1472,Saraylar,40080,neighborhood
50028,1472,Yeni,40080,neighborhood
50128,1529,Acıöz,40500,neighborhood
50129,1529,Hamidiye,40500,neighborhood
50130,1529,Karşıyaka,40500,neighborhood
50131,1529,Osmangazi,40500,neighborhood
50133,1529,Şatıroğlu,40500,neighborhood
50132,1529,Solaklı,40500,neighborhood
50134,1529,Yenice,40500,neighborhood
719542,2058,Aksığın,41090,neighborhood
50243,2058,Altınkent,41090,neighborhood
98473,2058,Atakent,41275,neighborhood
50251,2058,Aydınkent,41190,neighborhood
50235,2058,Bahçecik Kılıçaslan,41030,neighborhood
50238,2058,Bahçecik Şehitekrem,41030,neighborhood
50240,2058,Barbaros,41090,neighborhood
226571,2058,Camidüzü,41090,neighborhood
50233,2058,Damlar,41245,neighborhood
811158,2058,Doğantepe,41090,neighborhood
50242,2058,Döngel,41090,neighborhood
50248,2058,Fatih,41190,neighborhood
50234,2058,Havuzlubahçe,41030,neighborhood
50197,2058,Karadenizliler,41140,neighborhood
50244,2058,Karşıyaka,41245,neighborhood
612630,2058,Kazandere,41090,neighborhood
50236,2058,Körfez,41245,neighborhood
50199,2058,Kullar Merkez,41140,neighborhood
50201,2058,Kullar Tepecik,41140,neighborhood
50203,2058,Kullar Yakacık,41140,neighborhood
50198,2058,Mahmutpaşa,41140,neighborhood
50200,2058,Ovacık,41140,neighborhood
50252,2058,Paşadağ,41190,neighborhood
50241,2058,Sahil,41090,neighborhood
50246,2058,Sepetlipınar,41275,neighborhood
50249,2058,Serdar,41190,neighborhood
697623,2058,Serindere,41090,neighborhood
808725,2058,Servetiye Cami,41090,neighborhood
504977,2058,Servetiye Karşı,41090,neighborhood
50237,2058,Seymen,41245,neighborhood
695098,2058,Tepecik,41090,neighborhood
50202,2058,Vezirçiftliği,41140,neighborhood
50204,2058,Yaylacık,41140,neighborhood
50245,2058,Yeniköy Merkez,41275,neighborhood
50239,2058,Yeşilkent,41030,neighborhood
50247,2058,Yeşilyurt,41190,neighborhood
50250,2058,Yuvacık Yakacık,41190,neighborhood
50296,2059,Akse,41420,neighborhood
50297,2059,Atatürk,41420,neighborhood
50273,2059,Çayırova,41420,neighborhood
50318,2059,Cumhuriyet,41420,neighborhood
50298,2059,Emek,41420,neighborhood
50299,2059,İnönü,41420,neighborhood
50300,2059,Özgürlük,41420,neighborhood
50317,2059,Şekerpınar,41420,neighborhood
50290,2059,Yeni,41420,neighborhood
50267,2060,Abdi İpekçi,41700,neighborhood
50328,2060,Bağlarbaşı,41700,neighborhood
50329,2060,Bayramoğlu,41700,neighborhood
50330,2060,Cami,41700,neighborhood
50331,2060,Emek,41700,neighborhood
50332,2060,Fevziçakmak,41700,neighborhood
50333,2060,Kazımkarabekir,41700,neighborhood
50334,2060,Nenehatun,41700,neighborhood
50335,2060,Osmangazi,41700,neighborhood
50336,2060,Piri Reis,41700,neighborhood
50284,2060,Sırasöğütler,41700,neighborhood
50337,2060,Yalı,41700,neighborhood
50338,2060,Yeni,41700,neighborhood
50339,2060,Zincirlikuyu,41700,neighborhood
820456,2030,Çavuşlu,41900,neighborhood
50414,2030,Çenedağ,41900,neighborhood
50415,2030,Çınarlı,41900,neighborhood
50416,2030,Deniz,41900,neighborhood
50417,2030,Dumlupınar,41900,neighborhood
50423,2030,Fatih Sultan,41900,neighborhood
332585,2030,Geredeli,41900,neighborhood
50418,2030,İbnisina,41900,neighborhood
588137,2030,Karagöllü,41900,neighborhood
346346,2030,Kaşıkçı,41900,neighborhood
50419,2030,Mersincik,41900,neighborhood
50420,2030,Sırrıpaşa,41900,neighborhood
305227,2030,Tahtalı,41900,neighborhood
719799,2030,Terziler,41900,neighborhood
120162,2030,Toylar,41900,neighborhood
50421,2030,Yavuz Sultan,41900,neighborhood
50422,2030,Yenikent,41900,neighborhood
657551,2061,Çerkeşli,41455,neighborhood
50303,2061,Cumhuriyet,41455,neighborhood
955161,2061,Demirciler,41455,neighborhood
50304,2061,Diliskelesi,41455,neighborhood
50305,2061,Fatih,41455,neighborhood
50323,2061,Kayapınar,41455,neighborhood
280883,2061,Köseler,41455,neighborhood
50306,2061,Mimar Sinan,41455,neighborhood
50307,2061,Orhangazi,41455,neighborhood
50322,2061,Tavşancıl,41455,neighborhood
327809,2061,Tepecik,41455,neighborhood
50308,2061,Turgut Özal,41455,neighborhood
50268,1338,Adem Yavuz,41400,neighborhood
302000,1338,Ahatlı,41400,neighborhood
50269,1338,Arapçeşme,41400,neighborhood
863019,1338,Balçık,41400,neighborhood
50270,1338,Barış,41400,neighborhood
50271,1338,Beylikbağı,41400,neighborhood
828525,1338,Cumaköy,41400,neighborhood
50272,1338,Cumhuriyet,41400,neighborhood
365346,1338,Denizli,41400,neighborhood
645945,1338,Duraklı,41400,neighborhood
864405,1338,Elbizli,41400,neighborhood
593764,1338,Eskihisar,41400,neighborhood
50274,1338,Gaziler,41400,neighborhood
50275,1338,Güzeller,41400,neighborhood
50276,1338,Hacıhalil,41400,neighborhood
634386,1338,Hatipler,41400,neighborhood
50277,1338,Hürriyet,41400,neighborhood
50278,1338,İnönü,41400,neighborhood
50279,1338,İstasyon,41400,neighborhood
809988,1338,Kadıllı,41400,neighborhood
390021,1338,Kargalı,41400,neighborhood
50291,1338,Kirazpınar,41400,neighborhood
50280,1338,Köşklü Çeşme,41400,neighborhood
50292,1338,Mevlana,41400,neighborhood
50281,1338,Mimar Sinan,41400,neighborhood
153882,1338,Mollafenari,41400,neighborhood
958066,1338,Muallimköy,41400,neighborhood
163634,1338,Mudarlı,41400,neighborhood
50282,1338,Mustafapaşa,41400,neighborhood
50283,1338,Osman Yılmaz,41400,neighborhood
874503,1338,Ovacık,41400,neighborhood
576553,1338,Pelitli,41400,neighborhood
50285,1338,Sultan Orhan,41400,neighborhood
50286,1338,Tatlıkuyu,41400,neighborhood
133876,1338,Tavşanlı,41400,neighborhood
392423,1338,Tepemanayır,41400,neighborhood
50287,1338,Ulus,41400,neighborhood
589937,1338,Yağcılar,41400,neighborhood
50288,1338,Yavuz Selim,41400,neighborhood
50289,1338,Yenikent,41400,neighborhood
50358,1355,Atatürk,41950,neighborhood
796979,1355,Ayvazpınarı,41650,neighborhood
50353,1355,Çiftlik,41650,neighborhood
50359,1355,Cumhuriyet,41950,neighborhood
50360,1355,Değirmendere Merkez,41950,neighborhood
50362,1355,Değirmendere Yalı,41950,neighborhood
50354,1355,Deniz Evler,41650,neighborhood
50340,1355,Donanma,41650,neighborhood
50341,1355,Dumlupınar,41650,neighborhood
50350,1355,Düzağaç,41650,neighborhood
567644,1355,Eskiferhadiye,41650,neighborhood
210112,1355,Ferhadiye,41650,neighborhood
50366,1355,Halıdere Yalı,41950,neighborhood
50367,1355,Halıdere Yeni,41950,neighborhood
758854,1355,Hamidiye,41650,neighborhood
997072,1355,Hasaneyn,41650,neighborhood
50352,1355,Hisareyn Merkez,41650,neighborhood
482695,1355,İcadiye,41650,neighborhood
50355,1355,İhsaniye Merkez,41650,neighborhood
50348,1355,İpek Yolu,41650,neighborhood
289165,1355,İrşadiye,41650,neighborhood
50351,1355,Karaköprü,41650,neighborhood
50342,1355,Kavaklı,41650,neighborhood
50365,1355,Körfez,41950,neighborhood
981514,1355,Lütfiye,41650,neighborhood
397505,1355,Mamuriye,41650,neighborhood
50343,1355,Merkez,41650,neighborhood
649749,1355,Mesruriye,41650,neighborhood
440586,1355,Nimetiye,41650,neighborhood
355073,1355,Nüzhetiye,41650,neighborhood
171520,1355,Örcün,41650,neighborhood
635201,1355,Panayır,41650,neighborhood
50344,1355,Piyalepaşa,41650,neighborhood
829010,1355,Saraylı,41650,neighborhood
50345,1355,Şehitler,41650,neighborhood
752956,1355,Selimiye,41650,neighborhood
892083,1355,Şevketiye,41650,neighborhood
50347,1355,Şirinköy,41650,neighborhood
983049,1355,Siyretiye,41650,neighborhood
563940,1355,Sofular,41650,neighborhood
50361,1355,Topçular,41950,neighborhood
50368,1355,Ulaşlı Yalı,41950,neighborhood
50369,1355,Ulaşlı Yavuz Sultan Selim,41950,neighborhood
378596,1355,Ümmiye,41650,neighborhood
50356,1355,Yazlık Merkez,41650,neighborhood
50357,1355,Yazlık Yeni,41650,neighborhood
50346,1355,Yeni,41650,neighborhood
50363,1355,Yukarı,41950,neighborhood
50349,1355,Yunus Emre,41650,neighborhood
50364,1355,Yüzbaşılar,41950,neighborhood
50144,2062,28 Haziran,41060,neighborhood
50179,2062,Akarca,41310,neighborhood
50148,2062,Akçakoca,41200,neighborhood
50231,2062,Akmeşe Atatürk,41310,neighborhood
50232,2062,Akmeşe Cumhuriyet,41310,neighborhood
927947,2062,Akpınar,41001,neighborhood
50175,2062,Alikahya Atatürk,41310,neighborhood
50174,2062,Alikahya Cumhuriyet,41310,neighborhood
50176,2062,Alikahya Fatih,41310,neighborhood
50178,2062,Alikahya Merkez,41310,neighborhood
450155,2062,Ambarcı,41001,neighborhood
831834,2062,Arızlı,41001,neighborhood
564559,2062,Arpalıkihsaniye,41001,neighborhood
50146,2062,Ayazma,41060,neighborhood
842369,2062,Bağlıca,41001,neighborhood
798272,2062,Balören,41001,neighborhood
253856,2062,Bayraktar,41001,neighborhood
50135,2062,Bekirdere,41060,neighborhood
623827,2062,Biberoğlu,41001,neighborhood
348805,2062,Böğürgen,41001,neighborhood
836577,2062,Bulduk,41001,neighborhood
498626,2062,Çağırgan,41001,neighborhood
453191,2062,Çavuşoğlu,41001,neighborhood
840371,2062,Çayırköy,41001,neighborhood
50149,2062,Cedit,41300,neighborhood
601419,2062,Çubuklubala,41001,neighborhood
201723,2062,Çubukluosmaniye,41001,neighborhood
50151,2062,Çukurbağ,41300,neighborhood
50150,2062,Cumhuriyet,41100,neighborhood
843177,2062,Dağköy,41001,neighborhood
50205,2062,Doğan,41100,neighborhood
106641,2062,Düğmeciler,41001,neighborhood
931493,2062,Durhasan,41001,neighborhood
552869,2062,Emirhan,41001,neighborhood
50136,2062,Erenler,41060,neighborhood
773226,2062,Eseler,41001,neighborhood
50152,2062,Fatih,41100,neighborhood
945378,2062,Fethiye,41001,neighborhood
50180,2062,Fevzi Çakmak,41310,neighborhood
121525,2062,Gedikli,41001,neighborhood
421164,2062,Gökçeören,41001,neighborhood
185710,2062,Gülbahçe Kadriye,41001,neighborhood
50153,2062,Gültepe,41100,neighborhood
50137,2062,Gündoğdu,41060,neighborhood
355867,2062,Güvercinlik,41001,neighborhood
50154,2062,Hacıhasan,41200,neighborhood
50155,2062,Hacıhızır,41200,neighborhood
460394,2062,Hakaniye,41001,neighborhood
385112,2062,Hasancıklar,41001,neighborhood
50207,2062,Hatipköy,41100,neighborhood
182329,2062,Kabaoğlu,41001,neighborhood
50138,2062,Kadıköy,41050,neighborhood
232918,2062,Karaabdülbaki,41001,neighborhood
50156,2062,Karabaş,41040,neighborhood
50177,2062,Karadenizliler,41310,neighborhood
849554,2062,Kaynarca,41001,neighborhood
50157,2062,Kemalpaşa,41200,neighborhood
574038,2062,Kısalar,41001,neighborhood
50208,2062,Kocatepe,41100,neighborhood
50159,2062,Körfez,41040,neighborhood
634790,2062,Kozluca,41001,neighborhood
50158,2062,Kozluk,41200,neighborhood
233262,2062,Kulfallı,41001,neighborhood
108142,2062,Kulmahmut,41001,neighborhood
329656,2062,Kurtdere,41001,neighborhood
50206,2062,Kuruçeşme Fatih,41100,neighborhood
50139,2062,M.Alipaşa,41050,neighborhood
50145,2062,Malta,41060,neighborhood
481218,2062,Mecidiye,41001,neighborhood
704171,2062,Nebihoca,41001,neighborhood
50161,2062,Ömerağa,41300,neighborhood
680611,2062,Orhaniye,41001,neighborhood
50160,2062,Orhan,41200,neighborhood
599829,2062,Ortaburun,41001,neighborhood
146498,2062,Şahinler,41001,neighborhood
50162,2062,Sanayi,41040,neighborhood
329847,2062,Sapakpınar,41001,neighborhood
444554,2062,Sarışeyh,41001,neighborhood
286237,2062,Sekbanlı,41001,neighborhood
573105,2062,Sepetçi,41001,neighborhood
50163,2062,Serdar,41100,neighborhood
50164,2062,Şirintepe,41100,neighborhood
656769,2062,Süleymaniye,41001,neighborhood
572560,2062,Sultaniye,41001,neighborhood
363283,2062,Süverler,41001,neighborhood
50140,2062,Tavşantepe,41060,neighborhood
50165,2062,Tepecik,41200,neighborhood
50147,2062,Tepeköy,41060,neighborhood
50166,2062,Terzibayırı,41300,neighborhood
50167,2062,Topçular,41300,neighborhood
50168,2062,Turgut,41200,neighborhood
50173,2062,Tüysüzler,41100,neighborhood
50169,2062,Veliahmet,41200,neighborhood
50141,2062,Yahyakaptan,41050,neighborhood
457887,2062,Yassıbağ,41001,neighborhood
409581,2062,Yenice,41001,neighborhood
50171,2062,Yenidoğan,41100,neighborhood
50170,2062,Yeni,41100,neighborhood
50142,2062,Yenişehir,41050,neighborhood
50143,2062,Yeşilova,41060,neighborhood
50172,2062,Zabıtan,41100,neighborhood
862482,2062,Zeytinburnu,41001,neighborhood
549105,1430,Ağaçağıl,41600,neighborhood
656652,1430,Ahmethacılar,41600,neighborhood
50374,1430,Akbal,41600,neighborhood
429845,1430,Akçabeyli,41600,neighborhood
104471,1430,Akçakese,41600,neighborhood
817015,1430,Akçaova,41600,neighborhood
50370,1430,Akdurak,41600,neighborhood
134627,1430,Akıncı,41600,neighborhood
454793,1430,Alaybey,41600,neighborhood
245985,1430,Alefli,41600,neighborhood
908996,1430,Antaplı,41600,neighborhood
305417,1430,Avdan,41600,neighborhood
50371,1430,Aydınlık,41600,neighborhood
743757,1430,Babaköy,41600,neighborhood
445213,1430,Babalı,41600,neighborhood
738625,1430,Bağırganlı,41600,neighborhood
473090,1430,Balaban,41600,neighborhood
561555,1430,Balcı,41600,neighborhood
378919,1430,Ballar,41600,neighborhood
111302,1430,Beyce,41600,neighborhood
150524,1430,Beylerbeyi,41600,neighborhood
876854,1430,Bolu,41600,neighborhood
456152,1430,Bozburun,41600,neighborhood
943472,1430,Çakırcaali,41600,neighborhood
135640,1430,Çakmaklar,41600,neighborhood
525972,1430,Çalca,41600,neighborhood
374553,1430,Çalköy,41600,neighborhood
706051,1430,Çalyer,41600,neighborhood
274209,1430,Çamkonak,41600,neighborhood
50372,1430,Çarşı,41600,neighborhood
322826,1430,Cebeci,41600,neighborhood
212464,1430,Çerçili,41600,neighborhood
972604,1430,Dalca,41600,neighborhood
787556,1430,Deliveli,41600,neighborhood
740126,1430,Doğancılı,41600,neighborhood
920322,1430,Döngelli,41600,neighborhood
694992,1430,Duraklı,41600,neighborhood
839266,1430,Eğercili,41600,neighborhood
161505,1430,Elmacık,41600,neighborhood
595850,1430,Esentepe,41600,neighborhood
367359,1430,Ferizli,41600,neighborhood
486589,1430,Gebeşler,41600,neighborhood
738179,1430,Goncaaydın,41600,neighborhood
878975,1430,Hacılar,41600,neighborhood
476812,1430,Hacımazlı,41600,neighborhood
739276,1430,Hacışeyh,41600,neighborhood
269670,1430,Hediyeli,41600,neighborhood
900571,1430,Hıdırlar,41600,neighborhood
655514,1430,Hüdaverdiler,41600,neighborhood
994061,1430,İncecik,41600,neighborhood
156398,1430,Kabaağaç,41600,neighborhood
536128,1430,Kanatlar,41600,neighborhood
585257,1430,Karaağaç,41600,neighborhood
525337,1430,Karadivan,41600,neighborhood
207662,1430,Karlı,41600,neighborhood
777763,1430,Kaymaz Erikli,41600,neighborhood
743823,1430,Kaymaz,41600,neighborhood
749986,1430,Kefken,41600,neighborhood
474973,1430,Kerpe,41600,neighborhood
922021,1430,Kırkarmut,41600,neighborhood
920900,1430,Kızılcapınar,41600,neighborhood
896209,1430,Kocakaymas,41600,neighborhood
475194,1430,Kubuzcu,41600,neighborhood
277145,1430,Kurtyeri,41600,neighborhood
422030,1430,Lokmanlı,41600,neighborhood
504001,1430,Mancarlar,41600,neighborhood
193862,1430,Merkez Erikli,41600,neighborhood
974477,1430,Mülküşehsuvar,41600,neighborhood
701995,1430,Nasuhlar,41600,neighborhood
405506,1430,Ömerli,41600,neighborhood
50373,1430,Orhan,41600,neighborhood
681619,1430,Özbey,41600,neighborhood
828533,1430,Pelitpınarı,41600,neighborhood
322107,1430,Pınardüzü,41600,neighborhood
311910,1430,Pınarlı,41600,neighborhood
773283,1430,Pirceler,41600,neighborhood
679803,1430,Safalı,41600,neighborhood
694232,1430,Sarıahmetler,41600,neighborhood
908566,1430,Sarıcaali,41600,neighborhood
566422,1430,Sarıgazi,41600,neighborhood
751222,1430,Sarnıçlar,41600,neighborhood
187849,1430,Selametli,41600,neighborhood
942318,1430,Selimköy,41600,neighborhood
222406,1430,Sepetçi,41600,neighborhood
615062,1430,Şerefsungur,41600,neighborhood
162024,1430,Seyitaliler,41600,neighborhood
149161,1430,Sinanlıbilallı,41600,neighborhood
557728,1430,Sucuali,41600,neighborhood
855320,1430,Süllü,41600,neighborhood
521401,1430,Tatarahmet,41600,neighborhood
830216,1430,Teksen,41600,neighborhood
601567,1430,Terziler,41600,neighborhood
974899,1430,Topluca,41600,neighborhood
641407,1430,Üğümce,41600,neighborhood
216739,1430,Yağcılar,41600,neighborhood
589861,1430,Yusufça,41600,neighborhood
50376,1440,4 Temmuz,41500,neighborhood
676304,1440,Akçat,41500,neighborhood
922492,1440,Akpınar,41500,neighborhood
499269,1440,Avcıköy,41500,neighborhood
863373,1440,Çamçukur,41500,neighborhood
907519,1440,Çamdibi,41500,neighborhood
50384,1440,Dereköy,41500,neighborhood
50385,1440,Ereğli,41500,neighborhood
221762,1440,Fulacık,41500,neighborhood
818146,1440,Hayriye,41500,neighborhood
264283,1440,İhsaniye,41500,neighborhood
480046,1440,İnebeyli,41500,neighborhood
492850,1440,Kadriye,41500,neighborhood
198051,1440,Karaahmetli,41500,neighborhood
998773,1440,Karapınar,41500,neighborhood
50379,1440,Kayacık,41500,neighborhood
50392,1440,Kızderbent,41500,neighborhood
950709,1440,Oluklu,41500,neighborhood
934638,1440,Osmaniye,41500,neighborhood
624841,1440,Pazarköy,41500,neighborhood
434647,1440,Safiye,41500,neighborhood
332494,1440,Semetler,41500,neighborhood
161984,1440,Senaiye,41500,neighborhood
755256,1440,Suludere,41500,neighborhood
335380,1440,Tahtalı,41500,neighborhood
50382,1440,Tepeköy,41500,neighborhood
50389,1440,Yalakdere,41500,neighborhood
50257,2063,Acısu,41080,neighborhood
50184,2063,Arslanbey,41285,neighborhood
50219,2063,Ataevler,41180,neighborhood
99820,2063,Ataşehir,41285,neighborhood
407866,2063,Balaban,41080,neighborhood
50213,2063,Çepni,41170,neighborhood
50255,2063,Derbent,41080,neighborhood
50187,2063,Dumlupınar,41250,neighborhood
50224,2063,Emekevler,41180,neighborhood
50226,2063,Ertuğrul Gazi,41180,neighborhood
162644,2063,Eşmeahmediye,41080,neighborhood
50259,2063,Eşme,41255,neighborhood
50210,2063,Fatih Sultan Mehmet,41250,neighborhood
129684,2063,Havluburun,41080,neighborhood
50262,2063,İbrikdere,41255,neighborhood
50193,2063,İstasyon,41250,neighborhood
956516,2063,Karatepe,41080,neighborhood
668822,2063,Ketenciler,41080,neighborhood
50192,2063,Köseköy,41250,neighborhood
50260,2063,Maşukiye,41295,neighborhood
436709,2063,Nusretiye,41080,neighborhood
977843,2063,Pazarçayırı,41080,neighborhood
50186,2063,Rahmiye,41285,neighborhood
50209,2063,Sarımeşe,41285,neighborhood
639849,2063,Serinlik,41080,neighborhood
50185,2063,Şevkatiye,41285,neighborhood
416099,2063,Şirinsulhiye,41080,neighborhood
50216,2063,Suadiye,41170,neighborhood
312231,2063,Sultaniye,41080,neighborhood
50230,2063,Uzunbey,41180,neighborhood
50223,2063,Uzunçiftlik,41180,neighborhood
50264,2063,Uzuntarla,41255,neighborhood
50411,1821,17 Ağustos,41800,neighborhood
50406,1821,Agah Ateş,41800,neighborhood
959825,1821,Alihocalar,41780,neighborhood
50394,1821,Atalar,41780,neighborhood
50395,1821,Barbaros,41780,neighborhood
596643,1821,Belen,41780,neighborhood
50396,1821,Çamlıtepe,41780,neighborhood
553636,1821,Çıraklı,41780,neighborhood
499657,1821,Cuma,41780,neighborhood
50407,1821,Cumhuriyet,41800,neighborhood
225367,1821,Dere,41780,neighborhood
408815,1821,Dikenli,41780,neighborhood
114546,1821,Elmacık,41780,neighborhood
50397,1821,Esentepe,41780,neighborhood
50398,1821,Fatih,41780,neighborhood
50399,1821,Güney,41780,neighborhood
